Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month
CA-2023-854296,2023-04-26,2023-04-28,Standard Class,CUST-29201,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-4374,Technology,Phones,Smartphone X,735.47,2,0.0,215.47,2023,April
CA-2024-156273,2024-05-29,2024-06-05,Standard Class,CUST-78619,Consumer,United States,Virginia City,Virginia,South,PROD-OFF-9555,Office Supplies,Storage,Desktop Drawer,99.21,2,0.1,9.21,2024,May
CA-2025-548330,2025-01-07,2025-01-09,Standard Class,CUST-14895,Consumer,United States,Virginia City,Virginia,South,PROD-FUR-3408,Furniture,Chairs,Executive Leather Chair,176.88,1,0.3,-43.12,2025,January
CA-2023-387313,2023-11-07,2023-11-10,Second Class,CUST-48067,Consumer,United States,Arizona City,Arizona,West,PROD-OFF-9435,Office Supplies,Art,Colored Pencils,25.85,2,0.3,-4.15,2023,November
CA-2023-204211,2023-05-14,2023-05-17,Standard Class,CUST-97468,Consumer,United States,North Carolina City,North Carolina,South,PROD-TEC-8842,Technology,Copiers,Color Laser Printer,785.07,1,0.1,200.07,2023,May
CA-2025-123429,2025-03-03,2025-03-07,Standard Class,CUST-65249,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-5917,Office Supplies,Paper,Recycled Paper,98.15,6,0.0,30.65,2025,March
CA-2025-964645,2025-09-20,2025-09-24,Standard Class,CUST-60200,Corporate,United States,Colorado City,Colorado,West,PROD-FUR-9734,Furniture,Furnishings,Wall Clock,110.54,3,0.0,4.94,2025,September
CA-2024-256104,2024-10-24,2024-10-27,Standard Class,CUST-28268,Consumer,United States,Arizona City,Arizona,West,PROD-TEC-5737,Technology,Accessories,Mechanical Keyboard,208.88,3,0.15,52.88,2024,October
CA-2026-824188,2026-03-25,2026-03-29,Standard Class,CUST-47846,Consumer,United States,Minnesota City,Minnesota,Central,PROD-OFF-2638,Office Supplies,Art,Colored Pencils,37.77,2,0.0,7.77,2026,March
CA-2025-741269,2025-02-06,2025-02-09,Standard Class,CUST-22411,Home Office,United States,Colorado City,Colorado,West,PROD-OFF-4716,Office Supplies,Storage,Plastic Storage Bin,59.78,1,0.0,14.78,2025,February
CA-2025-563547,2025-06-19,2025-06-22,Standard Class,CUST-83294,Corporate,United States,Illinois City,Illinois,Central,PROD-FUR-3385,Furniture,Chairs,Office Ergonomic Chair,243.57,1,0.0,23.57,2025,June
CA-2024-524127,2024-05-24,2024-05-27,Standard Class,CUST-20634,Consumer,United States,Tennessee City,Tennessee,South,PROD-TEC-4493,Technology,Machines,Laminating Machine,389.18,2,0.4,-65.82,2024,May
CA-2026-608679,2026-02-27,2026-03-03,Standard Class,CUST-42784,Corporate,United States,New York City,New York,East,PROD-TEC-9123,Technology,Accessories,Webcam 1080p,319.71,5,0.2,59.71,2026,February
CA-2025-163530,2025-08-13,2025-08-17,First Class,CUST-38602,Consumer,United States,New York City,New York,East,PROD-FUR-7230,Furniture,Furnishings,Desk Organizer,146.71,4,0.0,5.91,2025,August
CA-2024-259210,2024-10-25,2024-10-27,Standard Class,CUST-46224,Consumer,United States,Georgia City,Georgia,South,PROD-OFF-5531,Office Supplies,Art,Sketchbook,84.33,5,0.1,9.33,2024,October
CA-2025-197661,2025-09-18,2025-09-22,First Class,CUST-39956,Corporate,United States,Washington City,Washington,West,PROD-TEC-3376,Technology,Machines,Paper Shredder,646.99,2,0.0,191.99,2025,September
CA-2024-212990,2024-01-13,2024-01-17,First Class,CUST-16979,Corporate,United States,New York City,New York,East,PROD-OFF-6978,Office Supplies,Art,Acrylic Paint Set,182.97,10,0.1,32.97,2024,January
CA-2024-979381,2024-06-06,2024-06-08,Standard Class,CUST-79519,Home Office,United States,North Carolina City,North Carolina,South,PROD-OFF-5583,Office Supplies,Paper,Premium A4 Copy Paper,46.02,3,0.0,12.27,2024,June
CA-2024-640285,2024-11-16,2024-11-18,Same Day,CUST-87811,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-2256,Office Supplies,Paper,Color Paper Pack,38.24,3,0.1,4.49,2024,November
CA-2023-279761,2023-07-22,2023-07-26,Second Class,CUST-89751,Corporate,United States,Arizona City,Arizona,West,PROD-FUR-4537,Furniture,Furnishings,Desk Organizer,33.06,1,0.1,-2.14,2023,July
CA-2024-361486,2024-04-05,2024-04-09,Second Class,CUST-54638,Consumer,United States,Indiana City,Indiana,Central,PROD-TEC-2653,Technology,Copiers,Compact Scanner,2611.43,3,0.1,856.43,2024,April
CA-2026-789556,2026-04-24,2026-04-26,Standard Class,CUST-19496,Corporate,United States,Illinois City,Illinois,Central,PROD-TEC-6343,Technology,Phones,VoIP Desk Phone,2424.71,7,0.1,604.71,2026,April
CA-2025-382017,2025-12-25,2025-12-29,Second Class,CUST-46735,Home Office,United States,Michigan City,Michigan,Central,PROD-OFF-9505,Office Supplies,Binders,Heavy Duty Binder,6.4,1,0.15,0.4,2025,December
CA-2025-822724,2025-10-11,2025-10-15,Standard Class,CUST-50372,Consumer,United States,Michigan City,Michigan,Central,PROD-FUR-6251,Furniture,Bookcases,5-Shelf Bookcase,733.4,5,0.2,-58.6,2025,October
CA-2023-516441,2023-07-21,2023-07-26,Standard Class,CUST-83445,Consumer,United States,Tennessee City,Tennessee,South,PROD-TEC-3563,Technology,Machines,Paper Shredder,821.84,3,0.15,139.34,2023,July
CA-2024-275006,2024-08-16,2024-08-21,Standard Class,CUST-16643,Corporate,United States,Washington City,Washington,West,PROD-OFF-1663,Office Supplies,Appliances,Microwave,212.47,2,0.15,32.47,2024,August
CA-2026-411955,2026-04-21,2026-04-24,Standard Class,CUST-20258,Consumer,United States,Florida City,Florida,South,PROD-FUR-2019,Furniture,Furnishings,LED Desk Lamp,82.2,2,0.0,11.8,2026,April
CA-2023-761757,2023-03-16,2023-03-21,Same Day,CUST-40447,Consumer,United States,Indiana City,Indiana,Central,PROD-FUR-9329,Furniture,Furnishings,Desk Organizer,72.39,2,0.0,1.99,2023,March
CA-2025-352164,2025-01-26,2025-01-28,First Class,CUST-45525,Corporate,United States,Massachusetts City,Massachusetts,East,PROD-FUR-8999,Furniture,Chairs,Office Ergonomic Chair,198.33,1,0.2,-21.67,2025,January
CA-2025-407747,2025-07-19,2025-07-23,Second Class,CUST-36201,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-8531,Technology,Accessories,Wireless Mouse,70.13,1,0.15,18.13,2025,July
CA-2024-526188,2024-02-18,2024-02-20,Standard Class,CUST-33252,Consumer,United States,North Carolina City,North Carolina,South,PROD-FUR-1905,Furniture,Tables,Dining Table,841.46,2,0.15,-38.54,2024,February
CA-2024-335718,2024-08-18,2024-08-23,Standard Class,CUST-59733,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-1671,Office Supplies,Binders,3-Ring Binder,19.43,4,0.4,-4.57,2024,August
CA-2023-761948,2023-06-14,2023-06-21,Standard Class,CUST-75428,Consumer,United States,Florida City,Florida,South,PROD-OFF-2938,Office Supplies,Binders,3-Ring Binder,12.25,2,0.3,0.25,2023,June
CA-2025-145232,2025-10-13,2025-10-19,Standard Class,CUST-16304,Consumer,United States,North Carolina City,North Carolina,South,PROD-OFF-8521,Office Supplies,Storage,Plastic Storage Bin,190.5,3,0.0,55.5,2025,October
CA-2025-358635,2025-04-21,2025-04-24,First Class,CUST-96544,Corporate,United States,Washington City,Washington,West,PROD-TEC-1097,Technology,Accessories,Wireless Mouse,587.92,7,0.0,223.92,2025,April
CA-2024-524149,2024-07-24,2024-07-28,Standard Class,CUST-84071,Corporate,United States,Arizona City,Arizona,West,PROD-TEC-3324,Technology,Machines,Binding Machine,367.97,1,0.0,140.47,2024,July
CA-2024-274023,2024-08-26,2024-08-29,First Class,CUST-15774,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-5976,Office Supplies,Art,Whiteboard Markers,19.86,1,0.0,4.86,2024,August
CA-2024-962371,2024-08-23,2024-08-27,Standard Class,CUST-33648,Consumer,United States,Indiana City,Indiana,Central,PROD-OFF-7411,Office Supplies,Appliances,Space Heater,381.09,3,0.0,111.09,2024,August
CA-2024-690082,2024-07-12,2024-07-15,First Class,CUST-67828,Corporate,United States,Texas City,Texas,Central,PROD-OFF-4525,Office Supplies,Art,Acrylic Paint Set,107.14,5,0.0,32.14,2024,July
CA-2023-892338,2023-08-08,2023-08-11,Standard Class,CUST-10282,Consumer,United States,Florida City,Florida,South,PROD-TEC-4690,Technology,Machines,Binding Machine,650.66,2,0.15,195.66,2023,August
CA-2024-771514,2024-07-28,2024-08-01,Standard Class,CUST-12591,Consumer,United States,Texas City,Texas,Central,PROD-TEC-1923,Technology,Accessories,Webcam 1080p,522.17,7,0.0,158.17,2024,July
CA-2025-706123,2025-07-18,2025-07-21,Standard Class,CUST-18004,Corporate,United States,New Jersey City,New Jersey,East,PROD-TEC-1264,Technology,Machines,Paper Shredder,2188.3,6,0.0,823.3,2025,July
CA-2024-649844,2024-04-01,2024-04-05,Standard Class,CUST-40090,Home Office,United States,Virginia City,Virginia,South,PROD-TEC-5079,Technology,Machines,3D Printer,1288.18,5,0.2,150.68,2024,April
CA-2025-289139,2025-07-31,2025-08-03,Second Class,CUST-69042,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-OFF-7763,Office Supplies,Paper,Premium A4 Copy Paper,27.72,3,0.4,-6.03,2025,July
CA-2025-352419,2025-07-24,2025-07-26,Second Class,CUST-37516,Corporate,United States,Oregon City,Oregon,West,PROD-FUR-7144,Furniture,Furnishings,Wall Clock,246.86,6,0.0,35.66,2025,July
CA-2023-241521,2023-08-15,2023-08-20,Standard Class,CUST-97960,Consumer,United States,Minnesota City,Minnesota,Central,PROD-TEC-8568,Technology,Machines,Binding Machine,1536.58,5,0.15,399.08,2023,August
CA-2024-346183,2024-02-11,2024-02-14,Standard Class,CUST-60290,Home Office,United States,Michigan City,Michigan,Central,PROD-OFF-6661,Office Supplies,Art,Colored Pencils,108.43,6,0.0,18.43,2024,February
CA-2023-440754,2023-03-24,2023-03-31,First Class,CUST-33383,Consumer,United States,California City,California,West,PROD-OFF-8230,Office Supplies,Art,Acrylic Paint Set,54.35,3,0.1,9.35,2023,March
CA-2024-263834,2024-11-06,2024-11-08,Standard Class,CUST-62142,Consumer,United States,Tennessee City,Tennessee,South,PROD-FUR-2762,Furniture,Furnishings,Wall Clock,69.34,2,0.15,-1.06,2024,November
CA-2026-674100,2026-02-24,2026-03-01,Standard Class,CUST-18259,Home Office,United States,California City,California,West,PROD-TEC-6154,Technology,Machines,3D Printer,603.73,2,0.15,148.73,2026,February
CA-2025-855111,2025-10-09,2025-10-11,First Class,CUST-60500,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-OFF-1727,Office Supplies,Paper,Recycled Paper,140.25,9,0.0,39.0,2025,October
CA-2024-330147,2024-10-20,2024-10-26,Standard Class,CUST-16581,Consumer,United States,Texas City,Texas,Central,PROD-OFF-4740,Office Supplies,Appliances,Microwave,400.18,4,0.1,40.18,2024,October
CA-2023-448939,2023-07-13,2023-07-16,Standard Class,CUST-97445,Corporate,United States,Indiana City,Indiana,Central,PROD-TEC-5005,Technology,Machines,Laminating Machine,340.33,1,0.0,112.83,2023,July
CA-2023-667344,2023-12-28,2024-01-04,Standard Class,CUST-38933,Consumer,United States,Georgia City,Georgia,South,PROD-OFF-7892,Office Supplies,Appliances,Space Heater,362.66,3,0.0,92.66,2023,December
CA-2024-694736,2024-02-08,2024-02-11,Standard Class,CUST-27709,Consumer,United States,Georgia City,Georgia,South,PROD-TEC-6482,Technology,Phones,VoIP Desk Phone,425.33,1,0.0,165.33,2024,February
CA-2023-632498,2023-07-02,2023-07-08,Standard Class,CUST-14648,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-TEC-2356,Technology,Copiers,Compact Scanner,7041.42,8,0.0,2361.42,2023,July
CA-2026-283965,2026-02-06,2026-02-11,Standard Class,CUST-54363,Home Office,United States,Ohio City,Ohio,East,PROD-TEC-4321,Technology,Copiers,Label Printer,3241.51,5,0.2,316.51,2026,February
CA-2025-537625,2025-04-29,2025-05-02,Second Class,CUST-45820,Home Office,United States,New Jersey City,New Jersey,East,PROD-TEC-2774,Technology,Machines,3D Printer,815.92,3,0.15,133.42,2025,April
CA-2025-512755,2025-08-16,2025-08-21,Second Class,CUST-34306,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-5658,Technology,Phones,Wireless Phone Charger,3095.25,8,0.1,1015.25,2025,August
CA-2023-743294,2023-10-23,2023-10-29,Second Class,CUST-70058,Corporate,United States,Massachusetts City,Massachusetts,East,PROD-OFF-8980,Office Supplies,Appliances,Compact Refrigerator,178.35,2,0.3,-1.65,2023,October
CA-2023-807755,2023-10-04,2023-10-09,Standard Class,CUST-82982,Home Office,United States,Arizona City,Arizona,West,PROD-OFF-4259,Office Supplies,Paper,Premium A4 Copy Paper,29.7,2,0.0,7.2,2023,October
CA-2024-978135,2024-07-13,2024-07-15,Standard Class,CUST-49758,Corporate,United States,Michigan City,Michigan,Central,PROD-FUR-4361,Furniture,Furnishings,Desk Organizer,37.14,1,0.0,1.94,2024,July
CA-2026-715863,2026-05-10,2026-05-15,Second Class,CUST-31312,Consumer,United States,Georgia City,Georgia,South,PROD-OFF-2829,Office Supplies,Appliances,Microwave,769.21,6,0.0,229.21,2026,May
CA-2025-584585,2025-04-16,2025-04-19,Same Day,CUST-27438,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-8833,Office Supplies,Storage,Desktop Drawer,58.66,1,0.0,13.66,2025,April
CA-2025-302747,2025-06-29,2025-07-03,Standard Class,CUST-87362,Consumer,United States,Minnesota City,Minnesota,Central,PROD-TEC-9315,Technology,Phones,Wireless Phone Charger,653.18,2,0.2,133.18,2025,June
CA-2024-448980,2024-03-06,2024-03-09,Standard Class,CUST-16344,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-TEC-4236,Technology,Accessories,Webcam 1080p,224.08,3,0.0,68.08,2024,March
CA-2026-256951,2026-02-06,2026-02-09,Standard Class,CUST-15498,Home Office,United States,Illinois City,Illinois,Central,PROD-OFF-9491,Office Supplies,Art,Colored Pencils,111.97,6,0.0,21.97,2026,February
CA-2023-180388,2023-05-19,2023-05-22,Second Class,CUST-91532,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-7905,Technology,Accessories,Webcam 1080p,189.64,3,0.15,33.64,2023,May
CA-2026-690381,2026-02-14,2026-02-18,Standard Class,CUST-45428,Corporate,United States,Michigan City,Michigan,Central,PROD-OFF-7538,Office Supplies,Storage,File Cabinet,186.51,3,0.0,51.51,2026,February
CA-2023-364598,2023-05-27,2023-05-31,Standard Class,CUST-39689,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-TEC-8929,Technology,Accessories,USB-C Hub,243.01,3,0.0,87.01,2023,May
CA-2024-808770,2024-05-13,2024-05-17,First Class,CUST-30878,Corporate,United States,Florida City,Florida,South,PROD-TEC-2970,Technology,Accessories,Webcam 1080p,339.62,4,0.0,131.62,2024,May
CA-2025-585662,2025-07-29,2025-08-02,First Class,CUST-29503,Home Office,United States,Virginia City,Virginia,South,PROD-TEC-6442,Technology,Copiers,Compact Scanner,2768.36,3,0.0,1013.36,2025,July
CA-2024-841432,2024-11-13,2024-11-19,Standard Class,CUST-61919,Corporate,United States,Colorado City,Colorado,West,PROD-OFF-2227,Office Supplies,Storage,Desktop Drawer,339.17,6,0.0,69.17,2024,November
CA-2023-741211,2023-04-23,2023-04-25,Standard Class,CUST-66622,Home Office,United States,Washington City,Washington,West,PROD-FUR-7144,Furniture,Furnishings,Desk Organizer,43.5,1,0.0,8.3,2023,April
CA-2024-657243,2024-06-30,2024-07-05,Standard Class,CUST-17295,Home Office,United States,New Jersey City,New Jersey,East,PROD-OFF-3014,Office Supplies,Art,Whiteboard Markers,18.44,1,0.0,3.44,2024,June
CA-2023-740473,2023-03-24,2023-03-28,Standard Class,CUST-71388,Home Office,United States,Colorado City,Colorado,West,PROD-FUR-8913,Furniture,Bookcases,Metal Storage Bookcase,334.45,2,0.0,17.65,2023,March
CA-2023-508808,2023-10-22,2023-10-26,Standard Class,CUST-56092,Corporate,United States,Indiana City,Indiana,Central,PROD-FUR-4701,Furniture,Bookcases,Wood Bookcase,340.27,2,0.0,23.47,2023,October
CA-2025-649523,2025-12-12,2025-12-16,Second Class,CUST-32173,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-FUR-7687,Furniture,Bookcases,Wood Bookcase,553.48,3,0.0,78.28,2025,December
CA-2025-505453,2025-10-08,2025-10-12,Standard Class,CUST-10159,Corporate,United States,Arizona City,Arizona,West,PROD-OFF-8226,Office Supplies,Art,Colored Pencils,99.93,5,0.0,24.93,2025,October
CA-2025-834983,2025-05-22,2025-05-27,Standard Class,CUST-25649,Consumer,United States,Oregon City,Oregon,West,PROD-FUR-2809,Furniture,Tables,Conference Table,775.66,2,0.15,-104.34,2025,May
CA-2026-191218,2026-03-26,2026-04-02,First Class,CUST-32440,Consumer,United States,Florida City,Florida,South,PROD-FUR-6793,Furniture,Chairs,Mesh Task Chair,458.31,2,0.15,18.31,2026,March
CA-2024-639660,2024-11-21,2024-11-23,Second Class,CUST-12224,Consumer,United States,Virginia City,Virginia,South,PROD-OFF-8094,Office Supplies,Paper,Color Paper Pack,15.64,1,0.0,4.39,2024,November
CA-2024-774331,2024-03-06,2024-03-13,Standard Class,CUST-39796,Home Office,United States,Georgia City,Georgia,South,PROD-OFF-2316,Office Supplies,Appliances,Space Heater,130.96,1,0.0,40.96,2024,March
CA-2023-676677,2023-08-15,2023-08-19,Standard Class,CUST-35599,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-9588,Technology,Accessories,Mechanical Keyboard,198.74,3,0.15,42.74,2023,August
CA-2023-416480,2023-06-11,2023-06-15,First Class,CUST-44773,Consumer,United States,Ohio City,Ohio,East,PROD-FUR-7469,Furniture,Bookcases,Modular Shelving Unit,750.7,4,0.0,117.1,2023,June
CA-2023-596013,2023-02-18,2023-02-21,Standard Class,CUST-84083,Consumer,United States,Michigan City,Michigan,Central,PROD-FUR-4748,Furniture,Chairs,Executive Leather Chair,1667.0,8,0.2,-93.0,2023,February
CA-2026-832763,2026-04-20,2026-04-23,Second Class,CUST-41881,Consumer,United States,Texas City,Texas,Central,PROD-TEC-4923,Technology,Accessories,Webcam 1080p,226.55,3,0.0,70.55,2026,April
CA-2023-161240,2023-06-24,2023-06-30,Standard Class,CUST-12745,Home Office,United States,Colorado City,Colorado,West,PROD-FUR-2524,Furniture,Furnishings,Wall Clock,64.24,2,0.15,-6.16,2023,June
CA-2024-373452,2024-01-08,2024-01-13,Same Day,CUST-30093,Corporate,United States,Georgia City,Georgia,South,PROD-TEC-5426,Technology,Phones,VoIP Desk Phone,2069.77,6,0.1,509.77,2024,January
CA-2024-602367,2024-05-03,2024-05-10,Second Class,CUST-72522,Consumer,United States,Minnesota City,Minnesota,Central,PROD-OFF-9707,Office Supplies,Art,Sketchbook,133.19,9,0.3,-1.81,2024,May
CA-2023-993388,2023-10-05,2023-10-09,Standard Class,CUST-84707,Corporate,United States,Indiana City,Indiana,Central,PROD-FUR-1025,Furniture,Tables,Conference Table,2865.74,6,0.0,225.74,2023,October
CA-2024-902673,2024-05-05,2024-05-11,First Class,CUST-65751,Corporate,United States,Indiana City,Indiana,Central,PROD-OFF-3606,Office Supplies,Art,Colored Pencils,18.68,1,0.1,3.68,2024,May
CA-2025-917865,2025-08-03,2025-08-07,Second Class,CUST-15939,Consumer,United States,Florida City,Florida,South,PROD-OFF-8557,Office Supplies,Binders,3-Ring Binder,12.7,2,0.2,0.7,2025,August
CA-2025-245051,2025-09-16,2025-09-22,Standard Class,CUST-53309,Consumer,United States,Oregon City,Oregon,West,PROD-TEC-8888,Technology,Machines,Paper Shredder,3185.5,10,0.15,910.5,2025,September
CA-2024-223765,2024-07-13,2024-07-17,Same Day,CUST-38328,Consumer,United States,Indiana City,Indiana,Central,PROD-OFF-9548,Office Supplies,Art,Sketchbook,54.88,3,0.0,9.88,2024,July
CA-2025-700541,2025-03-07,2025-03-14,First Class,CUST-40873,Consumer,United States,Georgia City,Georgia,South,PROD-TEC-7593,Technology,Phones,VoIP Desk Phone,3855.04,9,0.0,1515.04,2025,March
CA-2025-792137,2025-11-28,2025-12-03,Same Day,CUST-46191,Consumer,United States,California City,California,West,PROD-TEC-3468,Technology,Phones,Wireless Phone Charger,434.1,1,0.0,174.1,2025,November
